Numero_da_Ocorrencia,Numero_da_Ficha,Operador_Padronizado,Classificacao_da_Ocorrencia,Data_da_Ocorrencia,Hora_da_Ocorrencia,Municipio,UF,Regiao,Descricao_do_Tipo,ICAO,Tipo_de_Aerodromo,Historico,Matricula,Categoria_da_Aeronave,Tipo_de_Ocorrencia,Fase_da_Operacao,Operacao,Danos_a_Aeronave,Aerodromo_de_Destino,Aerodromo_de_Origem,Lesoes_Fatais_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Leves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Ilesos_Tripulantes,Ilesos_Passageiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Modelo,CLS,Tipo_ICAO,PMD,Numero_de_Assentos,Nome_do_Fabricante,PSSO
310,0936/2015,INFINITY PARTICIPACOES LTDA,Incidente Grave,2015-06-19,09:25:00,SALVADOR,BA,Nordeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"A aeronave decolou de SBRF para SBKP transportando três passageiros. Com aproximadamente 00:55 minutos de voo, a luz de baixa pressão hidráulica acendeu. O comandante decidiu alternar o pouso para SBSV, pois encontrava-se próximo àquele aeroporto. Não foi declarado emergência e o pouso foi realizado na cabeceira 10 de SBSV sem problemas. A aeronave livrou a pista na interseção F e seguiu pela taxiway A em direção ao pátio da aviação geral. Durante a rolagem na taxiway A, os freios e o steering ficaram sem atuação, resultando na saída para a direita, apesar do corte dos motores, adentrando na área gramada entre as taxiways D e A. Ao ingressar na área gramada, o trem de pouso principal direito colidiu contra uma caixa de concreto.A aeronave parou com uma parte da sua estrutura fora da taxiway A, e o aeródromo não ficou prejudicado quanto às operações de pouso e decolagem.",PRSTJ,TPP,SCF-NP,Táxi,Voo Privado,Substancial,SBKP,SBRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1124A,L2J,WW24,10660.0,8.0,ISRAEL AIRCRAFT,verdadeiro
307,1055/2015,ERNESTO NIKLAUS MOERI,Acidente,2015-07-09,16:15:00,TATUÍ,SP,Sudeste,POUSO AQUÉM/ALÉM DA PISTA,,,"A aeronave decolou do aeródromo de Jundiaí (SBJD) e seguiu pelo corredor visual PAPA até Sorocaba e depois prosseguiu para Tatuí.No aeródromo de Tatuí iniciou-se exercício de toque e arremetida na pista 32, mas logo na primeira aproximação houve o toque pouco antes da pista, o que causou danos à bequilha e a aeronave veio a tocar novamente, desta vez na pista, com contato da carenagem do motor e da hélice com o solo.A aeronave arrastou por aproximadamente 70 metros até a parada total, os ocupantes saíram ilesos.",PRENM,TPP,USOS,Pouso,Voo Privado,Substancial,SBJD,SBJD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,T182T,L1P,C182,1406.0,4.0,CESSNA AIRCRAFT,verdadeiro
303,1051/2015,IBAMA,Incidente Grave,2015-07-07,20:00:00,SANTA INÊS,MA,Nordeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,,,"Durante operação de fiscalização, na tentativa de pouso em uma área restrita, foi observado pelo passageiro da direita que o rotor principal colidiu com galhos de árvores. O piloto arremeteu do procedimento de área restrita e prosseguiu para a base, na localidade de Santa Inês/MA, a 40 minutos de voo do local. O piloto informou que não percebeu variação na manobrabilidade ou na performance da aeronave.",PRHMA,AIF,CTOL,Pouso,Operação Pública,Substancial,ZZZZ,ZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,206L-4,H1T,B06,2018.0,7.0,BELL HELICOPTER,verdadeiro
310,0936/2015,INFINITY PARTICIPACOES LTDA,Incidente Grave,2015-06-19,09:25:00,SALVADOR,BA,Nordeste,EXCURSÃO DE PISTA,,,"A aeronave decolou de SBRF para SBKP transportando três passageiros. Com aproximadamente 00:55 minutos de voo, a luz de baixa pressão hidráulica acendeu. O comandante decidiu alternar o pouso para SBSV, pois encontrava-se próximo àquele aeroporto. Não foi declarado emergência e o pouso foi realizado na cabeceira 10 de SBSV sem problemas. A aeronave livrou a pista na interseção F e seguiu pela taxiway A em direção ao pátio da aviação geral. Durante a rolagem na taxiway A, os freios e o steering ficaram sem atuação, resultando na saída para a direita, apesar do corte dos motores, adentrando na área gramada entre as taxiways D e A. Ao ingressar na área gramada, o trem de pouso principal direito colidiu contra uma caixa de concreto.A aeronave parou com uma parte da sua estrutura fora da taxiway A, e o aeródromo não ficou prejudicado quanto às operações de pouso e decolagem.",PRSTJ,TPP,RE,Táxi,Voo Privado,Substancial,SBKP,SBRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1124A,L2J,WW24,10660.0,8.0,ISRAEL AIRCRAFT,verdadeiro
308,1056/2015,UIRAPURU TAXI AEREO LTDA,Acidente,2015-07-10,18:00:00,CAUCAIA,CE,Nordeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave decolou de SBTE com destino à SBFZ, realizando o transporte de 3 passageiros e de valores. Durante o procedimento de descida, ao cruzar 3.000FT, houve a perda de potência do motor direito. Sem sucesso na tentativa do restabelecimento da potência, o piloto executou os procedimentos de emergência, com embandeiramento e corte do referido motor. Ao constatar a perda de desempenho da aeronave em condições de voo monomotor, o piloto decidiu pela realização do pouso de emergência na Fazenda Lagoa dos Porcos, em uma área com vegetação do tipo capim, com altura aproximada de 1.5 metro, cerca de 11NM, no setor W de SBFZ.",PTDYL,TPX,SCF-PP,Descida,Táxi Aéreo,Substancial,SBFZ,SBTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,BN-2A-7,L2P,BN2P,2857.0,10.0,BRITTEN-NORMAN,verdadeiro
82,0809/2015,MATO GROSSO DO SUL TAXI AEREO,Acidente,2015-05-24,13:30:00,ROCHEDO,MS,Centro-Oeste,COMBUSTÍVEL,,,"A aeronave decolou para voo de translado de passageiros da Estância Caimam (SSEX) para o Aeroporto de Campo Grande, MS (SBCG) no nível de voo 055. Após 15 minutos de voo a aproximadamente 48 NM de SBCG, no início da descida, ocorreu a perda de potência do motor esquerdo, não conseguindo manter a altitude e velocidade do voo a tripulação decidiu realizar o pouso forçado na fazenda palmeiras. Tripulantes e passageiros sofreram ferimentos leves.Aeronave teve danos graves.",PTENM,TPX,FUEL,Em rota,Táxi Aéreo,Substancial,SBCG,SSEX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,EMB-820C CARAJA,L2T,PAT4,3629.0,10.0,EMBRAER,verdadeiro
78,0827/2015,WILTON BORGES DO VALE,Acidente,2015-05-21,13:00:00,SÃO FÉLIX DO XINGU,PA,Norte,INDETERMINADO,,,"De acordo com informações do Delegado de Policia Civil, José Carlos Rodrigues, a aeronave realizou um pouso forçado em uma área livre de obstáculos, a cerca de 100m da pista de São Félix do Xingu - SNFX. Não havendo feridos graves nem fatalidades.A ocorrência não foi comunicada ao SERIPA I, tendo este tido ciência do evento através da Imprensa Local.Ainda de acordo com o Delegado José Carlos, o piloto da aeronave acidentada era conhecido apenas como Faísca e o dono da aeronave como Manuel Garimpeiro. Ambos não foram encontrados em diligencias da polícia civil. A aeronave, segundo o SACI, estava com IAM vencida desde 23/08/2014. A aeronave estava com Certificado de Aeronavegabilidade suspenso.",PRORA,TPP,UNK,Indeterminada,Voo Privado,Substancial,SNFX,XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,210L,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
71,0778/2015,SECRETARIA DE ESTADO DA DEFESA SOCIAL DE ALAGOAS,Incidente Grave,2015-05-20,15:10:00,IBATEGUARA,AL,Nordeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,,,"A aeronave decolou do Aeroporto Internacional Zumbi dos Palmares - SBMO, para realização de um voo de natureza policial no município de Ibateguara-Al, distante aproximadamente 70Km de Maceió. Durante a realização de uma arremetida, após um voo pairado, o helicóptero colidiu com uma rede de eletrificação rural de baixa tensão. O piloto realizou o pouso poucos metros à frente e, após remover um pedaço de cabo elétrico que se encontrava enrolado na base do rotor principal e inspecionar a aeronave, regressou a Maceió, local no qual o pouso ocorreu com sucesso.",PRPOL,ADE,CTOL,Arremetida,Operação Pública,Substancial,SBMO,SBMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,AS 350 B2,H1T,AS50,2250.0,6.0,HELIBRAS,verdadeiro
302,1047/2015,OMNI TAXI AEREO LTDA,Incidente Grave,2015-06-28,11:46:00,MACAÉ,RJ,Sudeste,OUTROS,,,"Após o pouso no helideck do navio UM KOMMANDER 3000, a aeronave realizou decolagem não padronizada e quase colidiu com a estrutura do navio.",PRSEC,TPX,OTHR,Decolagem,Táxi Aéreo,Nenhum,,SBME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,S-76C,H2T,S76,5307.0,14.0,SIKORSKY AIRCRAFT,verdadeiro
301,1044/2015,AEROCLUBE DE RIBEIRAO PRETO,Incidente Grave,2015-07-07,12:40:00,RIBEIRÃO PRETO,SP,Sudeste,PERDA DE CONTROLE NO SOLO,,,"A aeronave realizava voo de toque e arremetida e no quarto pouso foi verificado esvaziamento do pneu com perda da reta para a esquerda com a necessidade do instrutor assumir os comandos.A aeronave realizou giro de 270º e tocou a ponta da asa direita no chão.Com a aeronave controlada, os tripulantes conseguiram retornar ao hangar por meios próprios.",PPGQY,PRI,LOC-G,Pouso,Voo de Instrução,Leve,SBRP,SBRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,AB-115,L1P,AB11,770.0,3.0,AERO BOERO,verdadeiro
297,1025/2015,DAVI RESENDE SOARES,Incidente Grave,2015-07-03,13:33:00,BELÉM,PA,Norte,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"No dia 03 de julho, após um voo de Altamira para Ulianópolis, o piloto detectou vazamento de óleo hidráulico ao pousar em Ulianópolis, base da aeronave. O piloto decidiu trasladar a aeronave para reparo em oficina em Belém-PA. Na corrida após o pouso no aeroporto Brigadeiro Protásio (SBJC), em Belém-PA, o trem de pouso principal direito recolheu, causando uma guinada à direita, levando a aeronave para fora da pista.",PRDVR,TPP,SCF-NP,Corrida após pouso,Voo Privado,Leve,SBJC,SIAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,T210N,L1P,C210,1814.0,6.0,CESSNA AIRCRAFT,verdadeiro
297,1025/2015,DAVI RESENDE SOARES,Incidente Grave,2015-07-03,13:33:00,BELÉM,PA,Norte,EXCURSÃO DE PISTA,,,"No dia 03 de julho, após um voo de Altamira para Ulianópolis, o piloto detectou vazamento de óleo hidráulico ao pousar em Ulianópolis, base da aeronave. O piloto decidiu trasladar a aeronave para reparo em oficina em Belém-PA. Na corrida após o pouso no aeroporto Brigadeiro Protásio (SBJC), em Belém-PA, o trem de pouso principal direito recolheu, causando uma guinada à direita, levando a aeronave para fora da pista.",PRDVR,TPP,RE,Corrida após pouso,Voo Privado,Leve,SBJC,SIAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,T210N,L1P,C210,1814.0,6.0,CESSNA AIRCRAFT,verdadeiro
296,1017/2015,AEROCLUBE DE BLUMENAU,Acidente,2015-07-05,18:15:00,BLUMENAL,SC,Sul,EXCURSÃO DE PISTA,,,"A aeronave decolou de Blumenau (SSBL) com um instrutor e um aluno a bordo, a fim de realizar voo local de instrução, que consistir-se-ia na execução de tráfegos com toque e arremetida (TGL), missão PI-12 do curso de formação de instrutor de voo (INVA).Após o 3° TGL na pista 18, em procedimento de pane de motor simulada na perna do vento, o aluno efetuou curva de reversão para pouso na cabeceira 36. A aproximação foi desestabilizada e após o toque a aeronave perdeu a reta de pouso para a direita, vindo a sair da pista e colidir com uma vala de drenagem. Houve quebra do trem de pouso, hélice e da ponta da asa esquerda. Ambos os tripulantes saíram ilesos. E MOTOR!",PPGMI,PRI,RE,Pouso,Voo de Instrução,Substancial,SSBL,SSBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,AB-115,L1P,AB11,770.0,2.0,AERO BOERO,verdadeiro
296,1017/2015,AEROCLUBE DE BLUMENAU,Acidente,2015-07-05,18:15:00,BLUMENAL,SC,Sul,PERDA DE CONTROLE NO SOLO,,,"A aeronave decolou de Blumenau (SSBL) com um instrutor e um aluno a bordo, a fim de realizar voo local de instrução, que consistir-se-ia na execução de tráfegos com toque e arremetida (TGL), missão PI-12 do curso de formação de instrutor de voo (INVA).Após o 3° TGL na pista 18, em procedimento de pane de motor simulada na perna do vento, o aluno efetuou curva de reversão para pouso na cabeceira 36. A aproximação foi desestabilizada e após o toque a aeronave perdeu a reta de pouso para a direita, vindo a sair da pista e colidir com uma vala de drenagem. Houve quebra do trem de pouso, hélice e da ponta da asa esquerda. Ambos os tripulantes saíram ilesos. E MOTOR!",PPGMI,PRI,LOC-G,Pouso,Voo de Instrução,Substancial,SSBL,SSBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,AB-115,L1P,AB11,770.0,2.0,AERO BOERO,verdadeiro
292,1004/2015,ERAI MAGGI SCHEFFER,Acidente,2015-06-29,19:40:00,SAPEZAL,MT,Centro-Oeste,PERDA DE CONTROLE NO SOLO,,,"Logo após a decolagem, com cerca de dez metros do solo, a aeronave perdeu sustentação, vindo a tocar com os aspersores na plantação de algodão, perder velocidade e pousar em frente.",PTMSB,TPP,LOC-G,Decolagem,Operação Agrícola,Substancial,SWXP,SWXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AT-402A,L1T,AT3T,3175.0,1.0,AIR TRACTOR,verdadeiro
290,0992/2015,OSCAR LUIS MOIANO,Acidente,2015-06-27,18:30:00,MONTENEGRO,RS,Sul,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave decolou do Aeroclube de Montenegro, RS (SSNG), às 18h30min (UTC), para um voo local panorâmico, com um tripulante e um passageiro a bordo. Logo após a decolagem, a aproximadamente 200 ft de altura, houve falha do motor. O piloto entrou em curva pela esquerda, perdendo altitude. A aeronave colidiu com o topo de algumas árvores.",PUMLD,PET,SCF-PP,Subida,Voo Privado,Substancial,SSNG,SSNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CORSARIOMK III,L1P,ULAC,420.0,2.0,MICROLEVE,verdadeiro
288,0991/2015,LUIZ HENRIQUE DE OLIVEIRA ARAUJO,Acidente,2015-06-29,18:00:00,CONSELHEIRO LAFAYETE,MG,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"AERONAVE TEVE PANE NO MOTOR DURANTE O VOO E CAIU NO CONDOMÍNIO JARDIM ELDORADO, DISTRITO DE BUARQUE DE MACEDO - CONSELHEIRO LAFAIETE -MG.",PUYAN,PET,SCF-PP,Em rota,Voo Privado,Substancial,,SBFZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KOLBFLYER SS,L1P,ULAC,650.0,2.0,ANTONINO MOTA,verdadeiro
287,0984/2015,SECRETARIA DE CIENCIA E TECNOLOGIA DO CEARA,Acidente,2015-06-26,20:25:00,CAUCAIA,CE,Nordeste,OUTROS,,,"A aeronave foi engajada em uma operação policial na periferia de Fortaleza.Durante a realização de uma manobra de rapel, um tripulante se desprendeu da corda, vindo a se precipitar contra o solo.",PREES,ADE,OTHR,Emprego Segurança Pública,Operação Pública,Nenhum,,SBFZ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,BK 117 C-2,H2T,EC45,3585.0,11.0,EUROCOPTER DEUTSCHLAND,verdadeiro
64,0791/2015,NICOLLI MACHADO GUADAGNIN,Incidente Grave,2015-05-20,14:40:00,SANTO ANTÔNIO DE GOIÁS,GO,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"Às 12:10Z, a aeronave decolou de SWPY (Primavera do Leste, MT) com destino à SBBR (Brasília, DF) com um tripulante e dois passageiros a bordo para o cumprimento de agenda profissional. No decorrer da rota pretendida, houve perda de potência do motor. O piloto declarou, via fonia, que estava com problemas no motor e que iria pousar em uma pista para aviação agrícola (não homologada) que estava logo abaixo da sua posição. O pouso foi realizado sem problemas e com o motor da aeronave em funcionamento. Após o pouso, foi feito contato bilateral com uma aeronave da GOL informando que o pouso havia sido realizado com sucesso. Não houve danos à aeronave.",PRATN,TPP,SCF-PP,Em rota,Voo Privado,Nenhum,SBBR,SWPY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,172RG,L1P,C72R,1202.0,4.0,CESSNA AIRCRAFT,verdadeiro
57,0836/2015,BADIVA EMPREENDIMENTOS E PARTICIP.LTDA,Acidente,2015-05-29,19:10:00,VIÇOSA,MG,Sudeste,EXCURSÃO DE PISTA,,,"A aeronave efetuou pouso sem flap, no meio da pista, vindo a extrapolar os limites da mesma. Após a saída da pista, a aeronave colidiu com o trem de pouso direito em uma canaleta de drenagem de águas pluviais destapada (sem grelha). Com o impacto, houve a quebra do trem de pouso direito e danos na asa direita, aileron direito, flap direito, motor direito (parada brusca) e hélice direita.",PTBDY,TPP,RE,Pouso,Voo Privado,Substancial,SNVC,SBPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,PA-34-220T,L2P,PA34,2155.0,6.0,PIPER AIRCRAFT,verdadeiro
56,0837/2015,MORETO TAXI AERO LTDA,Acidente,2015-05-29,23:17:00,ATALAIA DO NORTE,AM,Norte,VOO CONTROLADO CONTRA O TERRENO,,,"O helicóptero decolou da localidade conhecida como Aldeia Pentiaquinho - AM, para executar um voo de remoção de paciente com destino a Tabatinga - AM. Estavam a bordo o piloto, uma enfermeira da Secretaria Especial de Saúde Indígena (SESAI), duas pacientes indígenas (gestantes) e uma outra indígena acompanhante. Estando a aproximadamente 19 NM de Tabatinga, entre os municípios de Atalaia do Norte e Benjamin Constant, a aeronave colidiu com o topo das árvores e, em decorrência deste choque veio a impactar contra o solo e pegou fogo. Todos os ocupantes faleceram no local.",PRADA,TPX,CFIT,Em rota,Táxi Aéreo,Substancial,SBTT,XXXX,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS 355 N,H2T,AS55,2600.0,6.0,EUROCOPTER FRANCE,verdadeiro
53,0194/2015,HORUS AEROTAXI LTDA,Acidente,2015-02-03,17:45:00,JOINVILLE,SC,Sul,CONTATO ANORMAL COM A PISTA,,,"A aeronave decolou de Joinville, SC (SBJV), com um instrutor e um aluno a bordo, plano de voo VFR, a fim de realizar voo local de instrução (PS-04) do curso de piloto privado - avião (PPR). Após ter realizado os exercícios na área de instrução e durante o pouso final em SBJV, a aeronave ganhou altura no arredondamento e tocou bruscamente o solo, quebrando a bequilha. A aeronave teve danos substanciais no motor, hélice, bequilha, escapamento e carenagem. Ambos os tripulantes saíram ilesos.",PRLMB,PRI,ARC,Pouso,Voo de Instrução,Substancial,SBJV,SBJV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,152,L1P,C152,759.0,2.0,CESSNA AIRCRAFT,verdadeiro
52,2656/2012,MOISES ALCAZAR,Acidente,2012-04-28,18:00:00,MARINGÁ,PR,Sul,PERDA DE CONTROLE EM VOO,,,"O ACIDENTE COCORREU QUANDO O PILOTO PERDEU O CONTROLE DA AERONAVE VINDO A COLIDIR CONTRA O SOLO BRUSCAMENTE, QUANDO POUSAVA NO AERODROMO.",PTIKF,TPP,LOC-I,Aproximação,Voo Privado,Substancial,SSXO,SSXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,PA-28R-200,L1P,P28R,1179.0,4.0,PIPER AIRCRAFT,verdadeiro
50,0162/2015,BHS – BRAZILIAN HELICOPTER SERVICES TAXI AEREO S/A,Incidente Grave,2015-01-27,12:25:00,CAMPOS DOS GOYTACAZES,RJ,Sudeste,FOGO/FUMAÇA,,,Fogo no motor 2 durante o táxi de regresso.,PRBGA,TPX,F-NI,Táxi,Táxi Aéreo,Substancial,SBFS,SBFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,EC 225 LP,H2T,EC25,11000.0,21.0,EUROCOPTER FRANCE,verdadeiro
48,0407/2015,AEROCLUBE DE ARARAS,Acidente,2015-03-12,12:41:00,ARARAS,SP,Sudeste,PERDA DE CONTROLE NO SOLO,,,"A aeronave estava em aproximação para pouso com instrutor e aluno. No momento do toque a aeronave perdeu o eixo da pista e saiu para direita, chocando-se contra o barranco, afastado em aproximadamente 70m da lateral da pista.",PPGSY,PRI,LOC-G,Pouso,Voo de Instrução,Substancial,SDAA,SDAA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56-C,L1P,PAUL,660.0,2.0,NEIVA,verdadeiro
512,1067/2013,RENATO LUIS POMPEIA GIOIELLI,Acidente,2013-05-01,15:00:00,BRAGANÇA PAULISTA,SP,Sudeste,OUTROS,,,"A aeronave efetuava pousos e decolagens na água (Barragem do Rio Jaguari). Na terceira decolagem, a aeronave afundou, ficando somente com as asas e motor na superfície.",PULJR,PET,OTHR,Decolagem,Voo Privado,Substancial,SBBP,SBBP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SEAMAX M22,L1P,ULAC,600.0,2.0,,verdadeiro
509,1364/2013,REDE GUSA MINERACOES LTDA,Incidente Grave,2013-06-15,12:00:00,NOVA LIMA,MG,Sudeste,OUTROS,,,"A aeronave saiu do Aeroporto Carlos Prates e seguia para um hangar da empresa HeliBH, localizado em São Sebastião das Águas Claras, em Nova Lima - MG. Quando sobrevoava o Vale da Mutuca, o helicóptero perdeu a potência e fez um pouso na rodovia BR-040. Após o pouso, a aeronave foi retirada de caminhão pelo piloto da aeronave.NOTA: Esta ocorrência foi descoberta pela internet, pois não foi notificada pelo operador ou pelo piloto. O SERIPA 3 confirmou o incidente grave por meio de contato telefônico e constatou que houve quebra da bomba de combustível e pouso fora de aeródromo. Mesmo após orientação, e até a data da confirmação da ocorrência notificada por esse Serviço Regional, o piloto e o operador não haviam efetuado a notificação do ocorrido.",PRRGM,TPP,OTHR,Em rota,Voo Privado,Nenhum,XXXX,SBPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,R44 II,H1P,R44,1134.0,4.0,ROBINSON HELICOPTER,verdadeiro
278,0721/2015,PARAMAZONIA TAXI AEREO LTDA,Acidente,2015-05-05,16:05:00,PACARAIMA,RR,Norte,EXCURSÃO DE PISTA,,,"Durante o pouso, na aldeia Lago Verde/RR (SDMM), o piloto perdeu o controle da aeronave e ultrapassou o limite final da pista.Não houve fogo. A aeronave teve avarias graves. O piloto sofreu lesões leves.NOTA:A aeronave decolou de SDWF (Aldeia SAPAN), com destino a SDMM (Aldeia Lago Verde), local da ocorrência. Esses indicativos constam no ROTAER, porém não constam no banco de dados do SIGIPAER, devido a isso foi colocado como fora de aeródromo.",PTKVW,TPX,RE,Pouso,Táxi Aéreo,Substancial,XXXX,SBBV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U206F,L1P,C206,1633.0,6.0,CESSNA AIRCRAFT,verdadeiro
274,0954/2015,RAMAO IRALA SERVIN,Acidente,2015-06-16,17:00:00,RONDONÓPOLIS,MT,Centro-Oeste,PERDA DE CONTROLE NO SOLO,,,"A aeronave realizou pouso em uma área de trânsito de viaturas entre uma cerca e uma plantação de algodão. Durante a corrida após o pouso, o piloto perdeu o controle da aeronave.",PROLA,TPP,LOC-G,Pouso,Voo Privado,Substancial,XXXX,XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210L,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
273,0623/2015,ASA AVIACAO E SERV.AEROAGRIC.LTDA,Acidente,2015-04-22,12:45:00,PINDORAMA,SP,Sudeste,PERDA DE CONTROLE NO SOLO,,,"A aeronave não obteve sucesso na decolagem, vindo a colidir no canavial a frente da pista em uso.",PTUTT,S05,LOC-G,Decolagem,Operação Agrícola,Substancial,XXXX,XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-202A,L1P,IPAN,1800.0,1.0,NEIVA,verdadeiro
277,0727/2015,GUSTAVO LUIZ SCUSSEL,Acidente,2015-05-09,14:00:00,PARECI NOVO,RS,Sul,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave decolou às 13h40min (UTC) do Aeródromo de Montenegro (SSNG), sob condições visuais, para um voo local, com um piloto a bordo, para realizar voo privado.Após 20min de voo, o piloto percebeu vibração no motor da aeronave, a qual persistiu mesmo com a redução da potência do mesmo. Já em regresso para SSNG, a vibração aumentou e houve a ruptura de parte da hélice, com consequente desbalanceamento e perda total da mesma. O piloto cortou o motor e realizou pouso forçado em área de capim alto.A aeronave teve danos substanciais.O piloto saiu ileso.",PPXGQ,PET,SCF-PP,Em rota,Voo Privado,Substancial,SSNG,SSNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AC-12,L1P,ZZZZ,760.0,2.0,,verdadeiro
272,0632/2015,SERGIO DE SOUZA BUENO,Acidente,2015-04-26,15:30:00,OURILÂNDIA DO NORTE,PA,Norte,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"DE ACORDO COM AS INFORMAÇÕES COLETADAS COM O PILOTO, NA APROXIMAÇÃO EM SDOW, O CONDUTOR PERCEBEU A FALHA DO MOTOR E TENTOU EFETUAR A TROCA DOS TANQUES DO COMBUSTÍVEL, SEM ÊXITO. EFETUANDO O POUSO NA ROD PA 279, PARALELA A CABECEIRA 13. ANTES DO POUSO A AERONAVE COLIDIU COM FIOS DE ALTA TENSÃO NA RODOVIA.",PRLIT,TPP,SCF-PP,Aproximação,Voo Privado,Substancial,SDOW,SNFX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,210L,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
